t	V	m	X	Y	teta	R	G	Mach	delta	alpha	C_xa	C_ya	AD_K	m_z	_m	n_xa	n_ya
2.829999999999984	672.9883119942117	171.7000000000016	1300.7356654439375	4999.999997779497	-1.9479994450604675e-09	30000.0	10.0	2.099698369798397	-0.02181661564992912	0.053816243846696525	0.603850141779256	0.01099669574910916	0.018210968232461096	2.8469152506670637e-06	0.23583333333331996	15.505111914605846	1.000000544692632
2.8399999999999834	674.5088440519764	171.60000000000161	1307.4655485638798	4999.9999977663865	-1.8686279328740416e-09	30000.0	10.0	2.104442372964245	-0.02181661564992912	0.05377671254926567	0.6029877939999527	0.010978830645512923	0.018207384551989426	4.591971396383549e-06	0.2366666666666532	15.507119399756037	1.0000000395153097
2.8499999999999828	676.0295729767759	171.50000000000162	1314.2106370043996	4999.999997753785	-1.8628828219655807e-09	30000.0	10.0	2.109186990347892	-0.02181661564992912	0.053737181251834805	0.6021253363204351	0.010960987584973379	0.01820383053793344	6.3318341358766265e-06	0.2374999999999865	15.509134549140244	0.9999994524815392
2.8599999999999826	677.5504995202218	171.40000000000163	1320.9709327341673	4999.99999774119	-1.942307186344792e-09	30000.0	10.0	2.1139322242943264	-0.02181661564992912	0.053697733178188	0.6012627696212985	0.01094318741536699	0.01820034096283641	8.064572266036487e-06	0.2383333333333198	15.511157390504707	1.0000003460250508
2.869999999999983	679.0716244366482	171.30000000000163	1327.7464377293695	4999.9999977280295	-1.8922246232096686e-09	30000.0	10.0	2.118678077157025	-0.02181661564992912	0.053658201880757136	0.6004000908617346	0.010925388418375554	0.018196846710490502	9.794034057988344e-06	0.2391666666666531	15.513188206159331	0.9999995936536304
2.8799999999999826	680.5929485080533	171.2000000000016	1334.537153973736	4999.999997715179	-1.9509061596128113e-09	30000.0	10.0	2.123424551375817	-0.02181661564992912	0.053618753807110335	0.5995373022094327	0.01090763226476958	0.018193417197849827	1.1516371795140293e-05	0.2399999999999864	15.515226939667775	1.0000003223647629
2.8899999999999824	682.1144725109234	171.10000000000161	1341.3430834588166	4999.9999977019015	-1.904456686237572e-09	30000.0	10.0	2.128171649373292	-0.02181661564992912	0.053579264121571504	0.5986744012683813	0.010889887720538763	0.0181900006037788	1.3234453109646853e-05	0.24083333333331966	15.517273831593881	1.0000001844049955
2.899999999999982	683.6361972453162	171.00000000000162	1348.1642281839254	4999.999997688912	-1.8779450767943402e-09	30000.0	10.0	2.1329193736456187	-0.02181661564992912	0.053539774436032674	0.597811388237838	0.010872165197599084	0.01818661439295569	1.4947312563925765e-05	0.2416666666666529	15.519328953250625	0.9999999611313926
2.909999999999982	685.1581235182944	170.90000000000163	1355.0005901563788	4999.999997676075	-1.8835207152804813e-09	30000.0	10.0	2.137667726710798	-0.02181661564992912	0.05350032636238587	0.5969482633096301	0.010854475059255473	0.018183276049880032	1.665399967211965e-05	0.24249999999998625	15.52139237626474	1.0000004362759771
2.9199999999999817	686.6802521439462	170.80000000000166	1361.8521713915618	4999.999997663169	-1.8210766507033941e-09	30000.0	10.0	2.142416711108749	-0.02181661564992912	0.05346083667684705	0.5960850247246585	0.010836796567926354	0.018179951044621608	1.835639765191419e-05	0.2433333333333195	15.523464299754286	1.00000004022471
2.929999999999981	688.2025839558764	170.70000000000167	1368.7189739130013	4999.999997650664	-1.815332060682616e-09	30000.0	10.0	2.1471663294403025	-0.02181661564992912	0.05342134699130821	0.5952216726605768	0.010819140098981323	0.0181766568589832	2.005355228787664e-05	0.2441666666666528	15.525544795951474	0.9999995561236464
2.9399999999999813	689.7251197947867	170.60000000000167	1375.6009997525598	4999.9999976381705	-1.878582913600777e-09	30000.0	10.0	2.1519165843284025	-0.02181661564992912	0.0533818989176614	0.5943582072875553	0.010801515979160329	0.018173410994784943	2.174452435175871e-05	0.2449999999999861	15.527633937407018	0.9999997695021188
2.9499999999999815	691.2478605084938	170.50000000000168	1382.498250950508	4999.999997625215	-1.911355564373424e-09	30000.0	10.0	2.156667478418194	-0.02181661564992912	0.05334245084401462	0.593494627477811	0.01078391385799353	0.018170196255730568	2.3430246270832246e-05	0.24583333333331936	15.529731881796154	0.9999998942182868
2.9599999999999813	692.7708069602674	170.40000000000168	1389.410729555593	4999.999997612002	-1.9263626883820833e-09	30000.0	10.0	2.161419014403052	-0.02181661564992912	0.05330300277036781	0.5926309327426329	0.010766333735710731	0.018167012791393263	2.5110710907010294e-05	0.24666666666665266	15.531838744699392	0.9999999293772099
2.9699999999999807	694.2939600247133	170.3000000000017	1396.3384376251956	4999.9999975986575	-1.9363598328359056e-09	30000.0	10.0	2.1661711950117164	-0.02181661564992912	0.05326355469672102	0.5917671225868865	0.010748775612509904	0.01816386075238864	2.678591112570487e-05	0.24749999999998595	15.533954642015185	0.99999987408779
2.9799999999999804	695.8173205878044	170.20000000000167	1403.2813772254428	4999.999997585213	-1.954144475136155e-09	30000.0	10.0	2.170924023008391	-0.02181661564992912	0.053224106623074224	0.5909031965089985	0.010731239488557429	0.018160740290383604	2.845583979571711e-05	0.2483333333333192	15.536079689961607	0.9999997274627882
2.98999999999998	697.3408895469116	170.10000000000167	1410.2395504313208	4999.999997571616	-1.992555089086168e-09	30000.0	10.0	2.175677501192838	-0.02181661564992912	0.053184658549427416	0.5900391540009375	0.010713725363988387	0.018157651558105524	3.012048978912041e-05	0.2491666666666525	15.538214005078034	0.9999994886188388
2.9999999999999796	698.8646678108362	170.00000000000168	1417.2129593267903	4999.999997557721	-2.064470218968868e-09	30000.0	10.0	2.1804316324004795	-0.02181661564992912	0.053145252087672665	0.5891749951890837	0.010696243492370527	0.01815461209269037	3.177894447977379e-05	0.2499999999999858	15.540357661807734	0.9999999467009704
3.00999999999998	700.3886562956802	169.90000000000168	1424.2016060048984	4999.999997543293	-2.0719492768172383e-09	30000.0	10.0	2.1851864194895128	-0.02181661564992912	0.053105845625917886	0.5883107189121708	0.010678783595997254	0.01815160467540537	3.343211378755307e-05	0.2508333333333191	15.542510819769412	1.0000003120103325
3.01999999999998	701.9128559331903	169.80000000000172	1431.2054925678551	4999.999997528781	-2.028262445237238e-09	30000.0	10.0	2.1899418653669653	-0.02181661564992912	0.0530663975522711	0.5874463240035431	0.010661335445781548	0.01814861206913816	3.508089255591546e-05	0.2516666666666524	15.544673638903005	0.9999997924504856
3.02999999999998	703.4372676707987	169.70000000000172	1438.224621127187	4999.999997514546	-2.0572598546565338e-09	30000.0	10.0	2.1946979729887994	-0.02181661564992912	0.053026991090516326	0.5865818112059721	0.010643919512131114	0.018145669212360924	3.6723465997960435e-05	0.2524999999999856	15.546846152182967	0.9999999690077096
3.0399999999999787	704.9618924591837	169.60000000000173	1445.258993803895	4999.999997500073	-2.0615805035420345e-09	30000.0	10.0	2.199454745321081	-0.02181661564992912	0.05298758462876156	0.5857171793412097	0.010626525553749504	0.01814275887502869	3.8360732733323e-05	0.2533333333333189	15.549028520223178	1.0000000501945383
3.0499999999999785	706.4867312647642	169.5000000000017	1452.3086127284867	4999.999997485539	-2.054597994638786e-09	30000.0	10.0	2.2042121853790086	-0.02181661564992912	0.0529481781670068	0.5848524278621057	0.010609153570584449	0.01813988121647301	3.999268566043439e-05	0.2541666666666522	15.551220861527865	1.0000000351532383
3.0599999999999787	708.0117850655828	169.40000000000177	1459.3734800411346	4999.9999974710245	-2.0497184195623195e-09	30000.0	10.0	2.208970296214038	-0.02181661564992912	0.05290877170525204	0.583987556214925	0.010591803562554248	0.018137036397152514	4.161931768020583e-05	0.2549999999999855	15.553423294934996	0.9999999230300604
3.0699999999999785	709.5370548513364	169.30000000000175	1466.4535978917904	4999.999997456512	-2.0603795028173264e-09	30000.0	10.0	2.213729080913988	-0.02181661564992912	0.052869406855389295	0.5831225644741306	0.010574485697795413	0.01813424199650318	4.323973866611654e-05	0.2558333333333188	15.555635897175026	1.0000005072200109
3.0799999999999783	711.0625416192488	169.20000000000175	1473.5489684403037	4999.999997441892	-1.9902756360280994e-09	30000.0	10.0	2.2184885425901544	-0.02181661564992912	0.052829958781742486	0.5822574501707221	0.010557169471447048	0.018131445923708852	4.485659060819356e-05	0.25666666666665205	15.557858915107431	0.9999994041426488
3.089999999999978	712.5882463907424	169.10000000000176	1480.6595938564965	4999.999997427741	-2.0724535620554937e-09	30000.0	10.0	2.2232486844293544	-0.02181661564992912	0.052790593931879765	0.5813922152638447	0.010539895531925388	0.018128718024100515	4.646634189527966e-05	0.2574999999999853	15.560092298765294	0.9999997911481432
3.099999999999978	714.1141701823625	169.00000000000176	1487.7854763204034	4999.999997412971	-2.101195785519723e-09	30000.0	10.0	2.228009509603141	-0.02181661564992912	0.05275122908201702	0.5805268579083541	0.010522643542575635	0.01812602362703572	4.807075149597541e-05	0.25833333333331865	15.56233625326443	1.0000000789105112
3.1099999999999777	715.6403140307492	168.90000000000177	1494.926618022227	4999.999997397968	-2.090359314303655e-09	30000.0	10.0	2.232771021345803	-0.02181661564992912	0.052711864232154286	0.5796613775173176	0.010505413503167723	0.01812336289880529	4.966981233101356e-05	0.25916666666665195	15.56459089913987	1.0000002665982164
3.119999999999977	717.1666789843648	168.80000000000175	1502.0830211625348	4999.999997383008	-2.0538265009961747e-09	30000.0	10.0	2.2375332229285103	-0.02181661564992912	0.052672499382291564	0.5787957734971051	0.010488205413443773	0.018120736006888325	5.126351732291802e-05	0.25999999999998524	15.566856357271755	1.0000003533838016
3.129999999999977	718.6932661035266	168.70000000000178	1509.2546879523786	4999.999997368279	-2.005504243994176e-09	30000.0	10.0	2.2422961176594205	-0.02181661564992912	0.05263313453242883	0.5779300452473706	0.010471019273118366	0.018118143119962682	5.285185939588353e-05	0.2608333333333185	15.569132748887355	1.0000003384439036
3.1399999999999766	720.2200764604422	168.60000000000178	1516.4416206134138	4999.999997353865	-1.9593231948112453e-09	30000.0	10.0	2.2470597088837816	-0.02181661564992912	0.052593769682566086	0.5770641921610329	0.01045385508187884	0.01811558440791564	5.443483147565142e-05	0.2616666666666518	15.571420195563016	1.0000002209592718
