t	V	m	X	Y	teta	R	G	Mach	delta	alpha	C_xa	C_ya	AD_K	m_z	alpha_max	alpha_min	mu	n_xa	n_ya	n_ya_potr	n_ya_rasp_max	n_ya_rasp_min
48.40000000000042	212.0654238914737	79.0	37069.25503624143	5005.731899366795	-0.2339240291800307	0.0	0.0	0.6616854155821614	-4.531583778185902	6.419151306152343	0.8101576538964457	1.232223559879402	1.5209676214907486	-0.00321649275901207	31.0	-31.0	1.0083333333333333	-0.6574667735691447	0.9999856748046584	0.9999916668379234	10.01629382934623	-10.01629382934623
48.50000000000042	211.42467273659042	79.0	37090.46140191303	5005.645325089986	-0.2339256169209892	0.0	0.0	0.6596854211366727	-4.531583778185902	6.440023422241211	0.8111752007450015	1.2397056071170147	1.5282834164289558	-0.004747989254700893	31.0	-31.0	1.0083333333333333	-0.6543266799519829	0.9999966138976324	0.999991666724802	9.944378411958304	-9.944378411958304
48.60000000000042	210.78700098878747	79.0	37111.603693000696	5005.559011809671	-0.2339243020694675	0.0	0.0	0.6576950416053741	-4.531583778185902	6.460895538330077	0.8121924008459811	1.247187500567576	1.5355813465731802	-0.006278634330172596	31.0	-31.0	1.0083333333333333	-0.6512073271092863	0.9999818242607994	0.999991666818481	9.873128094933145	-9.873128094933145
48.70000000000042	210.15238825863707	79.0	37132.68221744694	5005.472959339991	-0.23392692592211115	0.0	0.0	0.6557142133164618	-4.687845287778519	6.481945037841796	0.8137632286805673	1.2252228108669727	1.5056256754849249	0.008911612642597308	31.0	-31.0	1.0083333333333333	-0.6485500435639282	0.976473597426717	0.999991666631539	9.802535378676742	-9.802535378676742
48.800000000000416	209.5203814783605	79.0	37153.697281145076	5005.3871649846615	-0.2402153617250351	0.0	0.0	0.6537415225429667	-4.687845287778519	6.580333709716796	0.8185797819696542	1.262284505848862	1.5420421242405622	0.001206502694852056	31.0	-31.0	1.0083333333333333	-0.6484767204268155	0.9999784194875198	0.9999912125740495	9.732544977463323	-9.732544977463323
48.90000000000042	208.8885542264869	79.0	37174.649135178435	5005.299329265985	-0.24021879275379754	0.0	0.0	0.6517693793192698	-4.687845287778519	6.601619720458984	0.8195983926598029	1.2699201461181306	1.549441967543299	-0.00035495518022003736	31.0	-31.0	1.0083333333333333	-0.6453797860861045	0.9999785255659274	0.999991212323024	9.662887490474755	-9.662887490474755
49.00000000000042	208.25976408844863	79.0	37195.53780703656	5005.211757172912	-0.2402222055572572	0.0	0.0	0.6498067190025053	-4.687845287778519	6.623023986816406	0.8206224872797093	1.2776007543361787	1.5568678340406097	-0.0019249627474054727	31.0	-31.0	1.0083333333333333	-0.6423079046968178	0.9999885163724967	0.9999912120733284	9.593873045240382	-9.593873045240382
49.10000000000043	207.6339864953812	79.0	37216.36360042825	5005.12444744637	-0.24022293290420055	0.0	0.0	0.6478534648718335	-4.687845287778519	6.644487380981443	0.8216491546396529	1.2853037584644371	1.5642975486637325	-0.0034988112504923327	31.0	-31.0	1.0083333333333333	-0.6392585277103374	0.9999905478596676	0.9999912120201122	9.52549391453758	-9.52549391453758
49.20000000000043	207.0111993320443	79.0	37237.12681660946	5005.0373998039695	-0.2402231126463215	0.0	0.0	0.6459095478708075	-4.687845287778519	6.666064262390138	0.8226810693472839	1.2930498777446902	1.5717511024905404	-0.005080821436369579	31.25	-31.25	1.0083333333333333	-0.6362334978692142	1.0000007017173502	0.9999912120069614	9.592997465032989	-9.592997465032989
49.30000000000043	206.3913787126727	79.0	37257.827754621365	5004.950613191431	-0.2402205367142001	0.0	0.0	0.6439748934128546	-4.687845287778519	6.687641143798827	0.8237126480938247	1.300795822621448	1.57918641365002	-0.006661970306383734	31.25	-31.25	1.0083333333333333	-0.6332282509171185	0.9999854505876794	0.9999912121954287	9.524746939283082	-9.524746939283082
49.40000000000043	205.77450518971781	79.0	37278.466711119916	5004.864087358035	-0.2402221053691835	0.0	0.0	0.642049440766526	-4.687845287778519	6.709337234497068	0.8247497552136952	1.3085870397966228	1.5866473818565292	-0.008251731696111994	31.25	-31.25	1.0083333333333333	-0.6302471020667806	0.999979914416922	0.9999912120806588	9.457121374310985	-9.457121374310985
